session,frame,time,image,command,command_name,steering,speed,gps_x,gps_y
camilo_20260627_091554,3171,355.168,img\camilo_20260627_091554_003171.jpg,2,FOLLOW,0.00000,30.00,-226.956,-71.966
camilo_20260627_091554,3172,355.280,img\camilo_20260627_091554_003172.jpg,2,FOLLOW,0.00000,30.00,-226.939,-71.033
camilo_20260627_091554,3173,355.392,img\camilo_20260627_091554_003173.jpg,2,FOLLOW,0.00000,30.00,-226.922,-70.100
camilo_20260627_091554,3174,355.504,img\camilo_20260627_091554_003174.jpg,2,FOLLOW,0.00000,30.00,-226.904,-69.167
camilo_20260627_091554,3175,355.616,img\camilo_20260627_091554_003175.jpg,2,FOLLOW,0.00000,30.00,-226.887,-68.234
camilo_20260627_091554,3176,355.728,img\camilo_20260627_091554_003176.jpg,2,FOLLOW,0.00000,30.00,-226.870,-67.301
camilo_20260627_091554,3177,355.840,img\camilo_20260627_091554_003177.jpg,2,FOLLOW,0.00000,30.00,-226.853,-66.368
camilo_20260627_091554,3178,355.952,img\camilo_20260627_091554_003178.jpg,2,FOLLOW,0.00000,30.00,-226.836,-65.435
camilo_20260627_091554,3179,356.064,img\camilo_20260627_091554_003179.jpg,2,FOLLOW,0.00000,30.00,-226.818,-64.502
camilo_20260627_091554,3180,356.176,img\camilo_20260627_091554_003180.jpg,2,FOLLOW,0.00000,30.00,-226.801,-63.569
camilo_20260627_091554,3181,356.288,img\camilo_20260627_091554_003181.jpg,2,FOLLOW,0.00000,30.00,-226.784,-62.636
camilo_20260627_091554,3182,356.400,img\camilo_20260627_091554_003182.jpg,2,FOLLOW,0.00000,30.00,-226.767,-61.703
camilo_20260627_091554,3183,356.512,img\camilo_20260627_091554_003183.jpg,2,FOLLOW,0.00000,30.00,-226.750,-60.769
camilo_20260627_091554,3184,356.624,img\camilo_20260627_091554_003184.jpg,2,FOLLOW,0.00000,30.00,-226.732,-59.836
camilo_20260627_091554,3185,356.736,img\camilo_20260627_091554_003185.jpg,2,FOLLOW,0.00000,30.00,-226.715,-58.903
camilo_20260627_091554,3186,356.848,img\camilo_20260627_091554_003186.jpg,2,FOLLOW,0.00000,30.00,-226.698,-57.970
camilo_20260627_091554,3187,356.960,img\camilo_20260627_091554_003187.jpg,2,FOLLOW,0.00000,30.00,-226.681,-57.037
camilo_20260627_091554,3188,357.072,img\camilo_20260627_091554_003188.jpg,2,FOLLOW,0.00000,30.00,-226.664,-56.104
camilo_20260627_091554,3189,357.184,img\camilo_20260627_091554_003189.jpg,2,FOLLOW,0.00000,30.00,-226.646,-55.171
camilo_20260627_091554,3190,357.296,img\camilo_20260627_091554_003190.jpg,2,FOLLOW,0.00000,30.00,-226.629,-54.238
camilo_20260627_091554,3191,357.408,img\camilo_20260627_091554_003191.jpg,2,FOLLOW,0.00000,30.00,-226.612,-53.305
camilo_20260627_091554,3192,357.520,img\camilo_20260627_091554_003192.jpg,2,FOLLOW,0.00000,30.00,-226.595,-52.372
camilo_20260627_091554,3193,357.632,img\camilo_20260627_091554_003193.jpg,2,FOLLOW,0.00000,30.00,-226.577,-51.439
camilo_20260627_091554,3194,357.744,img\camilo_20260627_091554_003194.jpg,2,FOLLOW,0.00000,30.00,-226.560,-50.506
camilo_20260627_091554,3195,357.856,img\camilo_20260627_091554_003195.jpg,2,FOLLOW,0.00000,30.00,-226.543,-49.573
camilo_20260627_091554,3196,357.968,img\camilo_20260627_091554_003196.jpg,2,FOLLOW,0.00000,30.00,-226.526,-48.640
camilo_20260627_091554,3197,358.080,img\camilo_20260627_091554_003197.jpg,2,FOLLOW,0.00000,30.00,-226.509,-47.707
camilo_20260627_091554,3198,358.192,img\camilo_20260627_091554_003198.jpg,2,FOLLOW,0.00000,30.00,-226.491,-46.773
camilo_20260627_091554,3199,358.304,img\camilo_20260627_091554_003199.jpg,2,FOLLOW,0.00000,30.00,-226.474,-45.840
camilo_20260627_091554,3200,358.416,img\camilo_20260627_091554_003200.jpg,2,FOLLOW,0.00000,30.00,-226.457,-44.907
camilo_20260627_091554,3201,358.528,img\camilo_20260627_091554_003201.jpg,2,FOLLOW,0.00000,30.00,-226.440,-43.974
camilo_20260627_091554,3202,358.640,img\camilo_20260627_091554_003202.jpg,2,FOLLOW,0.00000,30.00,-226.423,-43.041
camilo_20260627_091554,3203,358.752,img\camilo_20260627_091554_003203.jpg,2,FOLLOW,0.00000,30.00,-226.405,-42.108
camilo_20260627_091554,3204,358.864,img\camilo_20260627_091554_003204.jpg,2,FOLLOW,0.00000,30.00,-226.388,-41.175
camilo_20260627_091554,3205,358.976,img\camilo_20260627_091554_003205.jpg,2,FOLLOW,0.00000,30.00,-226.371,-40.242
camilo_20260627_091554,3206,359.088,img\camilo_20260627_091554_003206.jpg,2,FOLLOW,0.00000,30.00,-226.354,-39.309
camilo_20260627_091554,3207,359.200,img\camilo_20260627_091554_003207.jpg,2,FOLLOW,0.00000,30.00,-226.337,-38.376
camilo_20260627_091554,3208,359.312,img\camilo_20260627_091554_003208.jpg,2,FOLLOW,0.00000,30.00,-226.319,-37.443
camilo_20260627_091554,3209,359.424,img\camilo_20260627_091554_003209.jpg,2,FOLLOW,0.00000,30.00,-226.302,-36.510
camilo_20260627_091554,3210,359.536,img\camilo_20260627_091554_003210.jpg,2,FOLLOW,0.00000,30.00,-226.285,-35.577
camilo_20260627_091554,3211,359.648,img\camilo_20260627_091554_003211.jpg,2,FOLLOW,0.00000,30.00,-226.268,-34.644
camilo_20260627_091554,3212,359.760,img\camilo_20260627_091554_003212.jpg,2,FOLLOW,0.00000,30.00,-226.251,-33.710
camilo_20260627_091554,3213,359.872,img\camilo_20260627_091554_003213.jpg,2,FOLLOW,0.00000,30.00,-226.233,-32.777
camilo_20260627_091554,3214,359.984,img\camilo_20260627_091554_003214.jpg,2,FOLLOW,0.00000,30.00,-226.216,-31.844
camilo_20260627_091554,3215,360.096,img\camilo_20260627_091554_003215.jpg,2,FOLLOW,0.00000,30.00,-226.199,-30.911
camilo_20260627_091554,3216,360.208,img\camilo_20260627_091554_003216.jpg,2,FOLLOW,0.00000,30.00,-226.182,-29.978
camilo_20260627_091554,3217,360.320,img\camilo_20260627_091554_003217.jpg,2,FOLLOW,0.00000,30.00,-226.165,-29.045
camilo_20260627_091554,3218,360.432,img\camilo_20260627_091554_003218.jpg,2,FOLLOW,0.00000,30.00,-226.147,-28.112
camilo_20260627_091554,3219,360.544,img\camilo_20260627_091554_003219.jpg,2,FOLLOW,0.00000,30.00,-226.130,-27.179
camilo_20260627_091554,3220,360.656,img\camilo_20260627_091554_003220.jpg,2,FOLLOW,0.00000,30.00,-226.113,-26.246
camilo_20260627_091554,3221,360.768,img\camilo_20260627_091554_003221.jpg,2,FOLLOW,0.00000,30.00,-226.096,-25.313
camilo_20260627_091554,3222,360.880,img\camilo_20260627_091554_003222.jpg,2,FOLLOW,0.00000,30.00,-226.078,-24.380
camilo_20260627_091554,3223,360.992,img\camilo_20260627_091554_003223.jpg,2,FOLLOW,0.00000,30.00,-226.061,-23.447
camilo_20260627_091554,3224,361.104,img\camilo_20260627_091554_003224.jpg,2,FOLLOW,0.00000,30.00,-226.044,-22.514
camilo_20260627_091554,3225,361.216,img\camilo_20260627_091554_003225.jpg,2,FOLLOW,0.00000,30.00,-226.027,-21.581
camilo_20260627_091554,3226,361.328,img\camilo_20260627_091554_003226.jpg,2,FOLLOW,0.00000,30.00,-226.010,-20.647
camilo_20260627_091554,3227,361.440,img\camilo_20260627_091554_003227.jpg,2,FOLLOW,0.00000,30.00,-225.992,-19.714
camilo_20260627_091554,3228,361.552,img\camilo_20260627_091554_003228.jpg,2,FOLLOW,0.00000,30.00,-225.975,-18.781
camilo_20260627_091554,3229,361.664,img\camilo_20260627_091554_003229.jpg,2,FOLLOW,0.00000,30.00,-225.958,-17.848
camilo_20260627_091554,3230,361.776,img\camilo_20260627_091554_003230.jpg,2,FOLLOW,0.00000,30.00,-225.941,-16.915
camilo_20260627_091554,3231,361.888,img\camilo_20260627_091554_003231.jpg,2,FOLLOW,0.00000,30.00,-225.924,-15.982
camilo_20260627_091554,3232,362.000,img\camilo_20260627_091554_003232.jpg,2,FOLLOW,0.00000,30.00,-225.906,-15.049
camilo_20260627_091554,3233,362.112,img\camilo_20260627_091554_003233.jpg,2,FOLLOW,0.00000,30.00,-225.889,-14.116
camilo_20260627_091554,3234,362.224,img\camilo_20260627_091554_003234.jpg,2,FOLLOW,0.00000,30.00,-225.872,-13.183
camilo_20260627_091554,3235,362.336,img\camilo_20260627_091554_003235.jpg,2,FOLLOW,0.00000,30.00,-225.855,-12.250
camilo_20260627_091554,3236,362.448,img\camilo_20260627_091554_003236.jpg,2,FOLLOW,0.00000,30.00,-225.838,-11.317
camilo_20260627_091554,3237,362.560,img\camilo_20260627_091554_003237.jpg,2,FOLLOW,0.00000,30.00,-225.820,-10.384
camilo_20260627_091554,3238,362.672,img\camilo_20260627_091554_003238.jpg,2,FOLLOW,0.00000,30.00,-225.803,-9.451
camilo_20260627_091554,3239,362.784,img\camilo_20260627_091554_003239.jpg,2,FOLLOW,0.00000,30.00,-225.786,-8.518
camilo_20260627_091554,3240,362.896,img\camilo_20260627_091554_003240.jpg,2,FOLLOW,0.00000,30.00,-225.769,-7.584
camilo_20260627_091554,3241,363.008,img\camilo_20260627_091554_003241.jpg,2,FOLLOW,0.00000,30.00,-225.752,-6.651
camilo_20260627_091554,3242,363.120,img\camilo_20260627_091554_003242.jpg,2,FOLLOW,0.00000,30.00,-225.734,-5.718
camilo_20260627_091554,3243,363.232,img\camilo_20260627_091554_003243.jpg,2,FOLLOW,0.00000,30.00,-225.717,-4.785
camilo_20260627_091554,3244,363.344,img\camilo_20260627_091554_003244.jpg,2,FOLLOW,0.00000,30.00,-225.700,-3.852
camilo_20260627_091554,3245,363.456,img\camilo_20260627_091554_003245.jpg,2,FOLLOW,0.00000,30.00,-225.683,-2.919
camilo_20260627_091554,3246,363.568,img\camilo_20260627_091554_003246.jpg,2,FOLLOW,0.00000,30.00,-225.666,-1.986
camilo_20260627_091554,3247,363.680,img\camilo_20260627_091554_003247.jpg,2,FOLLOW,0.00000,30.00,-225.648,-1.053
camilo_20260627_091554,3248,363.792,img\camilo_20260627_091554_003248.jpg,2,FOLLOW,0.00000,30.00,-225.631,-0.120
camilo_20260627_091554,3249,363.904,img\camilo_20260627_091554_003249.jpg,2,FOLLOW,0.00000,30.00,-225.614,0.813
camilo_20260627_091554,3250,364.016,img\camilo_20260627_091554_003250.jpg,2,FOLLOW,0.00000,30.00,-225.597,1.746
camilo_20260627_091554,3251,364.128,img\camilo_20260627_091554_003251.jpg,2,FOLLOW,0.00000,30.00,-225.579,2.679
camilo_20260627_091554,3252,364.240,img\camilo_20260627_091554_003252.jpg,2,FOLLOW,0.00000,30.00,-225.562,3.612
camilo_20260627_091554,3253,364.352,img\camilo_20260627_091554_003253.jpg,2,FOLLOW,0.00000,30.00,-225.545,4.545
camilo_20260627_091554,3254,364.464,img\camilo_20260627_091554_003254.jpg,2,FOLLOW,0.00000,30.00,-225.528,5.479
camilo_20260627_091554,3255,364.576,img\camilo_20260627_091554_003255.jpg,2,FOLLOW,0.00000,30.00,-225.511,6.412
camilo_20260627_091554,3256,364.688,img\camilo_20260627_091554_003256.jpg,2,FOLLOW,0.00000,30.00,-225.493,7.345
camilo_20260627_091554,3257,364.800,img\camilo_20260627_091554_003257.jpg,2,FOLLOW,0.00000,30.00,-225.476,8.278
camilo_20260627_091554,3258,364.912,img\camilo_20260627_091554_003258.jpg,2,FOLLOW,0.00000,30.00,-225.459,9.211
camilo_20260627_091554,3259,365.024,img\camilo_20260627_091554_003259.jpg,2,FOLLOW,0.00000,30.00,-225.442,10.144
camilo_20260627_091554,3260,365.136,img\camilo_20260627_091554_003260.jpg,2,FOLLOW,0.00000,30.00,-225.425,11.077
camilo_20260627_091554,3261,365.248,img\camilo_20260627_091554_003261.jpg,2,FOLLOW,0.00000,30.00,-225.407,12.010
camilo_20260627_091554,3262,365.360,img\camilo_20260627_091554_003262.jpg,2,FOLLOW,0.00000,30.00,-225.390,12.943
camilo_20260627_091554,3263,365.472,img\camilo_20260627_091554_003263.jpg,2,FOLLOW,0.00000,30.00,-225.373,13.876
camilo_20260627_091554,3264,365.584,img\camilo_20260627_091554_003264.jpg,2,FOLLOW,0.00000,30.00,-225.356,14.809
camilo_20260627_091554,3265,365.696,img\camilo_20260627_091554_003265.jpg,2,FOLLOW,0.00000,30.00,-225.339,15.742
camilo_20260627_091554,3266,365.808,img\camilo_20260627_091554_003266.jpg,2,FOLLOW,0.00000,30.00,-225.321,16.675
camilo_20260627_091554,3267,365.920,img\camilo_20260627_091554_003267.jpg,2,FOLLOW,0.00000,30.00,-225.304,17.608
camilo_20260627_091554,3268,366.032,img\camilo_20260627_091554_003268.jpg,2,FOLLOW,0.00000,30.00,-225.287,18.542
camilo_20260627_091554,3269,366.144,img\camilo_20260627_091554_003269.jpg,2,FOLLOW,0.00000,30.00,-225.270,19.475
camilo_20260627_091554,3270,366.256,img\camilo_20260627_091554_003270.jpg,2,FOLLOW,0.00000,30.00,-225.253,20.408
camilo_20260627_091554,3271,366.368,img\camilo_20260627_091554_003271.jpg,2,FOLLOW,0.00000,30.00,-225.235,21.341
camilo_20260627_091554,3272,366.480,img\camilo_20260627_091554_003272.jpg,2,FOLLOW,0.00000,30.00,-225.218,22.274
camilo_20260627_091554,3273,366.592,img\camilo_20260627_091554_003273.jpg,2,FOLLOW,0.00000,30.00,-225.201,23.207
camilo_20260627_091554,3274,366.704,img\camilo_20260627_091554_003274.jpg,2,FOLLOW,0.00000,30.00,-225.184,24.140
camilo_20260627_091554,3275,366.816,img\camilo_20260627_091554_003275.jpg,2,FOLLOW,0.00000,30.00,-225.167,25.073
camilo_20260627_091554,3276,366.928,img\camilo_20260627_091554_003276.jpg,2,FOLLOW,0.00000,30.00,-225.149,26.006
camilo_20260627_091554,3277,367.040,img\camilo_20260627_091554_003277.jpg,2,FOLLOW,0.00000,30.00,-225.132,26.939
camilo_20260627_091554,3278,367.152,img\camilo_20260627_091554_003278.jpg,2,FOLLOW,0.00000,30.00,-225.115,27.872
camilo_20260627_091554,3279,367.264,img\camilo_20260627_091554_003279.jpg,2,FOLLOW,0.00000,30.00,-225.098,28.805
camilo_20260627_091554,3280,367.376,img\camilo_20260627_091554_003280.jpg,2,FOLLOW,0.00000,30.00,-225.080,29.738
camilo_20260627_091554,3281,367.488,img\camilo_20260627_091554_003281.jpg,2,FOLLOW,0.00000,30.00,-225.063,30.671
camilo_20260627_091554,3282,367.600,img\camilo_20260627_091554_003282.jpg,2,FOLLOW,0.00000,30.00,-225.046,31.604
camilo_20260627_091554,3283,367.712,img\camilo_20260627_091554_003283.jpg,2,FOLLOW,0.00000,30.00,-225.029,32.538
camilo_20260627_091554,3284,367.824,img\camilo_20260627_091554_003284.jpg,2,FOLLOW,0.00000,30.00,-225.012,33.471
camilo_20260627_091554,3285,367.936,img\camilo_20260627_091554_003285.jpg,2,FOLLOW,0.00000,30.00,-224.994,34.404
camilo_20260627_091554,3286,368.048,img\camilo_20260627_091554_003286.jpg,2,FOLLOW,0.00000,30.00,-224.977,35.337
camilo_20260627_091554,3287,368.160,img\camilo_20260627_091554_003287.jpg,2,FOLLOW,0.00000,30.00,-224.960,36.270
camilo_20260627_091554,3288,368.272,img\camilo_20260627_091554_003288.jpg,2,FOLLOW,0.00000,30.00,-224.943,37.203
camilo_20260627_091554,3289,368.384,img\camilo_20260627_091554_003289.jpg,2,FOLLOW,0.00000,30.00,-224.926,38.136
camilo_20260627_091554,3290,368.496,img\camilo_20260627_091554_003290.jpg,2,FOLLOW,0.00000,30.00,-224.908,39.069
camilo_20260627_091554,3291,368.608,img\camilo_20260627_091554_003291.jpg,2,FOLLOW,0.00000,30.00,-224.891,40.002
camilo_20260627_091554,3292,368.720,img\camilo_20260627_091554_003292.jpg,2,FOLLOW,0.00000,30.00,-224.874,40.935
camilo_20260627_091554,3293,368.832,img\camilo_20260627_091554_003293.jpg,2,FOLLOW,0.00000,30.00,-224.857,41.868
camilo_20260627_091554,3294,368.944,img\camilo_20260627_091554_003294.jpg,2,FOLLOW,0.00000,30.00,-224.840,42.801
camilo_20260627_091554,3295,369.056,img\camilo_20260627_091554_003295.jpg,2,FOLLOW,0.00000,30.00,-224.822,43.734
camilo_20260627_091554,3296,369.168,img\camilo_20260627_091554_003296.jpg,2,FOLLOW,0.00000,30.00,-224.805,44.667
camilo_20260627_091554,3297,369.280,img\camilo_20260627_091554_003297.jpg,2,FOLLOW,0.00000,30.00,-224.788,45.601
camilo_20260627_091554,3298,369.392,img\camilo_20260627_091554_003298.jpg,2,FOLLOW,0.00000,30.00,-224.771,46.534
camilo_20260627_091554,3299,369.504,img\camilo_20260627_091554_003299.jpg,2,FOLLOW,0.00000,30.00,-224.754,47.467
camilo_20260627_091554,3300,369.616,img\camilo_20260627_091554_003300.jpg,2,FOLLOW,0.00000,30.00,-224.736,48.400
camilo_20260627_091554,3301,369.728,img\camilo_20260627_091554_003301.jpg,2,FOLLOW,0.00000,30.00,-224.719,49.333
camilo_20260627_091554,3302,369.840,img\camilo_20260627_091554_003302.jpg,2,FOLLOW,0.00000,30.00,-224.702,50.266
camilo_20260627_091554,3303,369.952,img\camilo_20260627_091554_003303.jpg,2,FOLLOW,0.00000,30.00,-224.685,51.199
camilo_20260627_091554,3304,370.064,img\camilo_20260627_091554_003304.jpg,2,FOLLOW,0.00000,30.00,-224.668,52.132
camilo_20260627_091554,3305,370.176,img\camilo_20260627_091554_003305.jpg,2,FOLLOW,0.00000,30.00,-224.650,53.065
camilo_20260627_091554,3306,370.288,img\camilo_20260627_091554_003306.jpg,2,FOLLOW,0.00000,30.00,-224.633,53.998
camilo_20260627_091554,3307,370.400,img\camilo_20260627_091554_003307.jpg,2,FOLLOW,0.00000,30.00,-224.616,54.931
camilo_20260627_091554,3308,370.512,img\camilo_20260627_091554_003308.jpg,2,FOLLOW,0.00000,30.00,-224.599,55.864
camilo_20260627_091554,3309,370.624,img\camilo_20260627_091554_003309.jpg,2,FOLLOW,0.00000,30.00,-224.581,56.797
camilo_20260627_091554,3310,370.736,img\camilo_20260627_091554_003310.jpg,2,FOLLOW,0.00000,30.00,-224.564,57.730
camilo_20260627_091554,3311,370.848,img\camilo_20260627_091554_003311.jpg,2,FOLLOW,0.00000,30.00,-224.547,58.664
camilo_20260627_091554,3312,370.960,img\camilo_20260627_091554_003312.jpg,2,FOLLOW,0.00000,30.00,-224.530,59.597
camilo_20260627_091554,3313,371.072,img\camilo_20260627_091554_003313.jpg,2,FOLLOW,0.00000,30.00,-224.513,60.530
camilo_20260627_091554,3314,371.184,img\camilo_20260627_091554_003314.jpg,2,FOLLOW,0.00000,30.00,-224.495,61.463
camilo_20260627_091554,3315,371.296,img\camilo_20260627_091554_003315.jpg,2,FOLLOW,0.00000,30.00,-224.478,62.396
camilo_20260627_091554,3316,371.408,img\camilo_20260627_091554_003316.jpg,2,FOLLOW,0.00000,30.00,-224.461,63.329
camilo_20260627_091554,3317,371.520,img\camilo_20260627_091554_003317.jpg,2,FOLLOW,0.00000,30.00,-224.444,64.262
camilo_20260627_091554,3318,371.632,img\camilo_20260627_091554_003318.jpg,2,FOLLOW,0.00000,30.00,-224.427,65.195
camilo_20260627_091554,3319,371.744,img\camilo_20260627_091554_003319.jpg,2,FOLLOW,0.00000,30.00,-224.409,66.128
camilo_20260627_091554,3320,371.856,img\camilo_20260627_091554_003320.jpg,2,FOLLOW,0.00000,30.00,-224.392,67.061
camilo_20260627_091554,3321,371.968,img\camilo_20260627_091554_003321.jpg,2,FOLLOW,0.00000,30.00,-224.375,67.994
camilo_20260627_091554,3322,372.080,img\camilo_20260627_091554_003322.jpg,2,FOLLOW,0.00000,30.00,-224.358,68.927
camilo_20260627_091554,3323,372.192,img\camilo_20260627_091554_003323.jpg,2,FOLLOW,0.00000,30.00,-224.341,69.860
camilo_20260627_091554,3324,372.304,img\camilo_20260627_091554_003324.jpg,2,FOLLOW,0.00000,30.00,-224.323,70.793
camilo_20260627_091554,3325,372.416,img\camilo_20260627_091554_003325.jpg,2,FOLLOW,0.00000,30.00,-224.306,71.727
camilo_20260627_091554,3326,372.528,img\camilo_20260627_091554_003326.jpg,2,FOLLOW,0.00000,30.00,-224.289,72.660
camilo_20260627_091554,3327,372.640,img\camilo_20260627_091554_003327.jpg,2,FOLLOW,0.00000,30.00,-224.272,73.593
camilo_20260627_091554,3328,372.752,img\camilo_20260627_091554_003328.jpg,2,FOLLOW,0.00000,30.00,-224.255,74.526
camilo_20260627_091554,3329,372.864,img\camilo_20260627_091554_003329.jpg,2,FOLLOW,0.00000,30.00,-224.237,75.459
camilo_20260627_091554,3330,372.976,img\camilo_20260627_091554_003330.jpg,2,FOLLOW,0.00000,30.00,-224.220,76.392
camilo_20260627_091554,3331,373.088,img\camilo_20260627_091554_003331.jpg,2,FOLLOW,0.00000,30.00,-224.203,77.325
camilo_20260627_091554,3332,373.200,img\camilo_20260627_091554_003332.jpg,2,FOLLOW,0.00000,30.00,-224.186,78.258
camilo_20260627_091554,3333,373.312,img\camilo_20260627_091554_003333.jpg,2,FOLLOW,0.00000,30.00,-224.169,79.191
camilo_20260627_091554,3334,373.424,img\camilo_20260627_091554_003334.jpg,2,FOLLOW,0.00000,30.00,-224.151,80.124
camilo_20260627_091554,3335,373.536,img\camilo_20260627_091554_003335.jpg,2,FOLLOW,0.00000,30.00,-224.134,81.057
camilo_20260627_091554,3336,373.648,img\camilo_20260627_091554_003336.jpg,2,FOLLOW,0.00000,30.00,-224.117,81.990
camilo_20260627_091554,3337,373.760,img\camilo_20260627_091554_003337.jpg,2,FOLLOW,0.00000,30.00,-224.100,82.923
camilo_20260627_091554,3338,373.872,img\camilo_20260627_091554_003338.jpg,2,FOLLOW,0.00000,30.00,-224.082,83.856
camilo_20260627_091554,3339,373.984,img\camilo_20260627_091554_003339.jpg,2,FOLLOW,0.00000,30.00,-224.065,84.790
camilo_20260627_091554,3340,374.096,img\camilo_20260627_091554_003340.jpg,2,FOLLOW,0.00000,30.00,-224.048,85.723
camilo_20260627_091554,3341,374.208,img\camilo_20260627_091554_003341.jpg,2,FOLLOW,0.00000,30.00,-224.031,86.656
camilo_20260627_091554,3342,374.320,img\camilo_20260627_091554_003342.jpg,2,FOLLOW,0.00000,30.00,-224.014,87.589
camilo_20260627_091554,3343,374.432,img\camilo_20260627_091554_003343.jpg,2,FOLLOW,0.00000,30.00,-223.996,88.522
camilo_20260627_091554,3344,374.544,img\camilo_20260627_091554_003344.jpg,2,FOLLOW,0.00000,30.00,-223.979,89.455
camilo_20260627_091554,3345,374.656,img\camilo_20260627_091554_003345.jpg,2,FOLLOW,0.00000,30.00,-223.962,90.388
camilo_20260627_091554,3346,374.768,img\camilo_20260627_091554_003346.jpg,2,FOLLOW,0.00000,30.00,-223.945,91.321
camilo_20260627_091554,3347,374.880,img\camilo_20260627_091554_003347.jpg,2,FOLLOW,0.00000,30.00,-223.928,92.254
camilo_20260627_091554,3348,374.992,img\camilo_20260627_091554_003348.jpg,2,FOLLOW,0.00000,30.00,-223.910,93.187
camilo_20260627_091554,3349,375.104,img\camilo_20260627_091554_003349.jpg,2,FOLLOW,0.00000,30.00,-223.893,94.120
camilo_20260627_091554,3350,375.216,img\camilo_20260627_091554_003350.jpg,2,FOLLOW,0.00000,30.00,-223.876,95.053
camilo_20260627_091554,3351,375.328,img\camilo_20260627_091554_003351.jpg,2,FOLLOW,0.00000,30.00,-223.859,95.986
camilo_20260627_091554,3352,375.440,img\camilo_20260627_091554_003352.jpg,2,FOLLOW,0.00000,30.00,-223.842,96.919
camilo_20260627_091554,3353,375.552,img\camilo_20260627_091554_003353.jpg,2,FOLLOW,0.00000,30.00,-223.824,97.853
camilo_20260627_091554,3354,375.664,img\camilo_20260627_091554_003354.jpg,2,FOLLOW,-0.18480,30.00,-223.806,98.788
camilo_20260627_091554,3355,375.776,img\camilo_20260627_091554_003355.jpg,2,FOLLOW,-0.07552,30.00,-223.807,99.720
camilo_20260627_091554,3356,375.888,img\camilo_20260627_091554_003356.jpg,2,FOLLOW,-0.03086,30.00,-223.844,100.649
camilo_20260627_091554,3357,376.000,img\camilo_20260627_091554_003357.jpg,2,FOLLOW,-0.01261,30.00,-223.901,101.579
camilo_20260627_091554,3358,376.112,img\camilo_20260627_091554_003358.jpg,2,FOLLOW,-0.00515,30.00,-223.967,102.509
camilo_20260627_091554,3359,376.224,img\camilo_20260627_091554_003359.jpg,2,FOLLOW,-0.00211,30.00,-224.036,103.440
camilo_20260627_091554,3360,376.336,img\camilo_20260627_091554_003360.jpg,2,FOLLOW,-0.00086,30.00,-224.107,104.370
camilo_20260627_091554,3361,376.448,img\camilo_20260627_091554_003361.jpg,2,FOLLOW,-0.00035,30.00,-224.180,105.301
camilo_20260627_091554,3362,376.560,img\camilo_20260627_091554_003362.jpg,2,FOLLOW,-0.00014,30.00,-224.252,106.231
camilo_20260627_091554,3363,376.672,img\camilo_20260627_091554_003363.jpg,2,FOLLOW,-0.00006,30.00,-224.325,107.162
camilo_20260627_091554,3364,376.784,img\camilo_20260627_091554_003364.jpg,2,FOLLOW,-0.00002,30.00,-224.398,108.092
camilo_20260627_091554,3365,376.896,img\camilo_20260627_091554_003365.jpg,2,FOLLOW,-0.00001,30.00,-224.471,109.022
camilo_20260627_091554,3366,377.008,img\camilo_20260627_091554_003366.jpg,2,FOLLOW,-0.00000,30.00,-224.545,109.953
camilo_20260627_091554,3367,377.120,img\camilo_20260627_091554_003367.jpg,2,FOLLOW,-0.00000,30.00,-224.618,110.883
camilo_20260627_091554,3368,377.232,img\camilo_20260627_091554_003368.jpg,2,FOLLOW,-0.00000,30.00,-224.691,111.813
camilo_20260627_091554,3369,377.344,img\camilo_20260627_091554_003369.jpg,2,FOLLOW,-0.00000,30.00,-224.764,112.744
camilo_20260627_091554,3370,377.456,img\camilo_20260627_091554_003370.jpg,2,FOLLOW,-0.13552,30.00,-224.836,113.677
camilo_20260627_091554,3371,377.568,img\camilo_20260627_091554_003371.jpg,2,FOLLOW,-0.05538,30.00,-224.925,114.604
camilo_20260627_091554,3372,377.680,img\camilo_20260627_091554_003372.jpg,2,FOLLOW,-0.02263,30.00,-225.043,115.527
camilo_20260627_091554,3373,377.792,img\camilo_20260627_091554_003373.jpg,2,FOLLOW,-0.00925,30.00,-225.176,116.450
camilo_20260627_091554,3374,377.904,img\camilo_20260627_091554_003374.jpg,2,FOLLOW,-0.00378,30.00,-225.315,117.373
camilo_20260627_091554,3375,378.016,img\camilo_20260627_091554_003375.jpg,2,FOLLOW,0.17207,30.00,-225.457,118.296
camilo_20260627_091554,3376,378.128,img\camilo_20260627_091554_003376.jpg,2,FOLLOW,0.09617,30.00,-225.592,119.222
camilo_20260627_091554,3377,378.240,img\camilo_20260627_091554_003377.jpg,2,FOLLOW,0.03930,30.00,-225.690,120.146
camilo_20260627_091554,3378,378.352,img\camilo_20260627_091554_003378.jpg,2,FOLLOW,0.16678,30.00,-225.766,121.074
camilo_20260627_091554,3379,378.464,img\camilo_20260627_091554_003379.jpg,2,FOLLOW,0.20906,30.00,-225.826,122.007
camilo_20260627_091554,3380,378.576,img\camilo_20260627_091554_003380.jpg,2,FOLLOW,0.08544,30.00,-225.833,122.925
camilo_20260627_091554,3381,378.688,img\camilo_20260627_091554_003381.jpg,2,FOLLOW,0.03492,30.00,-225.791,123.850
camilo_20260627_091554,3382,378.800,img\camilo_20260627_091554_003382.jpg,2,FOLLOW,0.01427,30.00,-225.726,124.779
camilo_20260627_091554,3383,378.912,img\camilo_20260627_091554_003383.jpg,2,FOLLOW,0.00583,30.00,-225.651,125.709
