session,frame,time,image,command,command_name,steering,speed,gps_x,gps_y
Suzu_20260627_091554,4607,516.000,img/Suzu_20260627_091554_004607.jpg,2,FOLLOW,-0.00000,30.00,107.243,31.059
Suzu_20260627_091554,4608,516.112,img/Suzu_20260627_091554_004608.jpg,2,FOLLOW,-0.00000,30.00,107.216,31.992
Suzu_20260627_091554,4609,516.224,img/Suzu_20260627_091554_004609.jpg,2,FOLLOW,-0.00000,30.00,107.188,32.924
Suzu_20260627_091554,4610,516.336,img/Suzu_20260627_091554_004610.jpg,2,FOLLOW,-0.00000,30.00,107.161,33.857
Suzu_20260627_091554,4611,516.448,img/Suzu_20260627_091554_004611.jpg,2,FOLLOW,-0.00000,30.00,107.134,34.790
Suzu_20260627_091554,4612,516.560,img/Suzu_20260627_091554_004612.jpg,2,FOLLOW,-0.00000,30.00,107.107,35.723
Suzu_20260627_091554,4613,516.672,img/Suzu_20260627_091554_004613.jpg,2,FOLLOW,-0.00000,30.00,107.079,36.656
Suzu_20260627_091554,4614,516.784,img/Suzu_20260627_091554_004614.jpg,2,FOLLOW,-0.00000,30.00,107.052,37.589
Suzu_20260627_091554,4615,516.896,img/Suzu_20260627_091554_004615.jpg,2,FOLLOW,-0.00000,30.00,107.025,38.521
Suzu_20260627_091554,4616,517.008,img/Suzu_20260627_091554_004616.jpg,2,FOLLOW,-0.00000,30.00,106.997,39.454
Suzu_20260627_091554,4617,517.120,img/Suzu_20260627_091554_004617.jpg,2,FOLLOW,-0.00000,30.00,106.970,40.387
Suzu_20260627_091554,4618,517.232,img/Suzu_20260627_091554_004618.jpg,2,FOLLOW,-0.00000,30.00,106.943,41.320
Suzu_20260627_091554,4619,517.344,img/Suzu_20260627_091554_004619.jpg,2,FOLLOW,-0.00000,30.00,106.916,42.253
Suzu_20260627_091554,4620,517.456,img/Suzu_20260627_091554_004620.jpg,2,FOLLOW,0.08131,30.00,106.887,43.186
Suzu_20260627_091554,4621,517.568,img/Suzu_20260627_091554_004621.jpg,2,FOLLOW,0.03323,30.00,106.867,44.118
Suzu_20260627_091554,4622,517.680,img/Suzu_20260627_091554_004622.jpg,2,FOLLOW,0.01358,30.00,106.863,45.051
Suzu_20260627_091554,4623,517.792,img/Suzu_20260627_091554_004623.jpg,2,FOLLOW,0.00555,30.00,106.868,45.984
Suzu_20260627_091554,4624,517.904,img/Suzu_20260627_091554_004624.jpg,2,FOLLOW,-0.06823,30.00,106.877,46.917
Suzu_20260627_091554,4625,518.016,img/Suzu_20260627_091554_004625.jpg,2,FOLLOW,-0.02788,30.00,106.878,47.850
Suzu_20260627_091554,4626,518.128,img/Suzu_20260627_091554_004626.jpg,2,FOLLOW,-0.01139,30.00,106.865,48.783
Suzu_20260627_091554,4627,518.240,img/Suzu_20260627_091554_004627.jpg,2,FOLLOW,-0.00466,30.00,106.844,49.716
Suzu_20260627_091554,4628,518.352,img/Suzu_20260627_091554_004628.jpg,2,FOLLOW,-0.00190,30.00,106.820,50.648
Suzu_20260627_091554,4629,518.464,img/Suzu_20260627_091554_004629.jpg,2,FOLLOW,-0.00078,30.00,106.795,51.581
Suzu_20260627_091554,4630,518.576,img/Suzu_20260627_091554_004630.jpg,2,FOLLOW,-0.00032,30.00,106.769,52.514
Suzu_20260627_091554,4631,518.688,img/Suzu_20260627_091554_004631.jpg,2,FOLLOW,-0.00013,30.00,106.742,53.447
Suzu_20260627_091554,4632,518.800,img/Suzu_20260627_091554_004632.jpg,2,FOLLOW,-0.00005,30.00,106.716,54.380
Suzu_20260627_091554,4633,518.912,img/Suzu_20260627_091554_004633.jpg,2,FOLLOW,-0.00002,30.00,106.689,55.313
Suzu_20260627_091554,4634,519.024,img/Suzu_20260627_091554_004634.jpg,2,FOLLOW,-0.00001,30.00,106.662,56.246
Suzu_20260627_091554,4635,519.136,img/Suzu_20260627_091554_004635.jpg,2,FOLLOW,-0.00000,30.00,106.636,57.178
Suzu_20260627_091554,4636,519.248,img/Suzu_20260627_091554_004636.jpg,2,FOLLOW,-0.00000,30.00,106.609,58.111
Suzu_20260627_091554,4637,519.360,img/Suzu_20260627_091554_004637.jpg,2,FOLLOW,-0.00000,30.00,106.582,59.044
Suzu_20260627_091554,4638,519.472,img/Suzu_20260627_091554_004638.jpg,2,FOLLOW,-0.00000,30.00,106.556,59.977
Suzu_20260627_091554,4639,519.584,img/Suzu_20260627_091554_004639.jpg,2,FOLLOW,-0.00000,30.00,106.529,60.910
Suzu_20260627_091554,4640,519.696,img/Suzu_20260627_091554_004640.jpg,2,FOLLOW,-0.00000,30.00,106.502,61.843
Suzu_20260627_091554,4641,519.808,img/Suzu_20260627_091554_004641.jpg,2,FOLLOW,-0.00000,30.00,106.476,62.776
Suzu_20260627_091554,4642,519.920,img/Suzu_20260627_091554_004642.jpg,2,FOLLOW,-0.00000,30.00,106.449,63.708
Suzu_20260627_091554,4643,520.032,img/Suzu_20260627_091554_004643.jpg,2,FOLLOW,-0.00000,30.00,106.422,64.641
Suzu_20260627_091554,4644,520.144,img/Suzu_20260627_091554_004644.jpg,2,FOLLOW,-0.00000,30.00,106.395,65.574
Suzu_20260627_091554,4645,520.256,img/Suzu_20260627_091554_004645.jpg,2,FOLLOW,-0.00000,30.00,106.369,66.507
Suzu_20260627_091554,4646,520.368,img/Suzu_20260627_091554_004646.jpg,2,FOLLOW,-0.00000,30.00,106.342,67.440
Suzu_20260627_091554,4647,520.480,img/Suzu_20260627_091554_004647.jpg,2,FOLLOW,-0.00000,30.00,106.315,68.373
Suzu_20260627_091554,4648,520.592,img/Suzu_20260627_091554_004648.jpg,2,FOLLOW,-0.00000,30.00,106.289,69.305
Suzu_20260627_091554,4649,520.704,img/Suzu_20260627_091554_004649.jpg,2,FOLLOW,-0.00000,30.00,106.262,70.238
Suzu_20260627_091554,4650,520.816,img/Suzu_20260627_091554_004650.jpg,2,FOLLOW,-0.00000,30.00,106.235,71.171
Suzu_20260627_091554,4651,520.928,img/Suzu_20260627_091554_004651.jpg,2,FOLLOW,-0.00000,30.00,106.209,72.104
Suzu_20260627_091554,4652,521.040,img/Suzu_20260627_091554_004652.jpg,2,FOLLOW,-0.00000,30.00,106.182,73.037
Suzu_20260627_091554,4653,521.152,img/Suzu_20260627_091554_004653.jpg,2,FOLLOW,-0.00000,30.00,106.155,73.970
Suzu_20260627_091554,4654,521.264,img/Suzu_20260627_091554_004654.jpg,2,FOLLOW,-0.00000,30.00,106.129,74.903
Suzu_20260627_091554,4655,521.376,img/Suzu_20260627_091554_004655.jpg,2,FOLLOW,-0.00000,30.00,106.102,75.835
Suzu_20260627_091554,4656,521.488,img/Suzu_20260627_091554_004656.jpg,2,FOLLOW,-0.00000,30.00,106.075,76.768
Suzu_20260627_091554,4657,521.600,img/Suzu_20260627_091554_004657.jpg,2,FOLLOW,-0.00000,30.00,106.049,77.701
Suzu_20260627_091554,4658,521.712,img/Suzu_20260627_091554_004658.jpg,2,FOLLOW,-0.00000,30.00,106.022,78.634
Suzu_20260627_091554,4659,521.824,img/Suzu_20260627_091554_004659.jpg,2,FOLLOW,-0.00000,30.00,105.995,79.567
Suzu_20260627_091554,4660,521.936,img/Suzu_20260627_091554_004660.jpg,2,FOLLOW,-0.00000,30.00,105.968,80.500
Suzu_20260627_091554,4661,522.048,img/Suzu_20260627_091554_004661.jpg,2,FOLLOW,-0.00000,30.00,105.942,81.432
Suzu_20260627_091554,4662,522.160,img/Suzu_20260627_091554_004662.jpg,2,FOLLOW,-0.00000,30.00,105.915,82.365
Suzu_20260627_091554,4663,522.272,img/Suzu_20260627_091554_004663.jpg,2,FOLLOW,-0.00000,30.00,105.888,83.298
Suzu_20260627_091554,4664,522.384,img/Suzu_20260627_091554_004664.jpg,2,FOLLOW,-0.00000,30.00,105.862,84.231
Suzu_20260627_091554,4665,522.496,img/Suzu_20260627_091554_004665.jpg,2,FOLLOW,-0.00000,30.00,105.835,85.164
Suzu_20260627_091554,4666,522.608,img/Suzu_20260627_091554_004666.jpg,2,FOLLOW,-0.00000,30.00,105.808,86.097
Suzu_20260627_091554,4667,522.720,img/Suzu_20260627_091554_004667.jpg,2,FOLLOW,-0.00000,30.00,105.782,87.030
Suzu_20260627_091554,4668,522.832,img/Suzu_20260627_091554_004668.jpg,2,FOLLOW,-0.00000,30.00,105.755,87.962
Suzu_20260627_091554,4669,522.944,img/Suzu_20260627_091554_004669.jpg,2,FOLLOW,-0.00000,30.00,105.728,88.895
Suzu_20260627_091554,4670,523.056,img/Suzu_20260627_091554_004670.jpg,2,FOLLOW,-0.00000,30.00,105.702,89.828
Suzu_20260627_091554,4671,523.168,img/Suzu_20260627_091554_004671.jpg,2,FOLLOW,-0.00000,30.00,105.675,90.761
Suzu_20260627_091554,4672,523.280,img/Suzu_20260627_091554_004672.jpg,2,FOLLOW,-0.00000,30.00,105.648,91.694
Suzu_20260627_091554,4673,523.392,img/Suzu_20260627_091554_004673.jpg,2,FOLLOW,-0.00000,30.00,105.622,92.627
Suzu_20260627_091554,4674,523.504,img/Suzu_20260627_091554_004674.jpg,2,FOLLOW,-0.00000,30.00,105.595,93.559
Suzu_20260627_091554,4675,523.616,img/Suzu_20260627_091554_004675.jpg,2,FOLLOW,-0.00000,30.00,105.568,94.492
Suzu_20260627_091554,4676,523.728,img/Suzu_20260627_091554_004676.jpg,2,FOLLOW,-0.00000,30.00,105.542,95.425
Suzu_20260627_091554,4677,523.840,img/Suzu_20260627_091554_004677.jpg,2,FOLLOW,-0.00000,30.00,105.515,96.358
Suzu_20260627_091554,4678,523.952,img/Suzu_20260627_091554_004678.jpg,2,FOLLOW,-0.00000,30.00,105.488,97.291
Suzu_20260627_091554,4679,524.064,img/Suzu_20260627_091554_004679.jpg,2,FOLLOW,-0.00000,30.00,105.461,98.224
Suzu_20260627_091554,4680,524.176,img/Suzu_20260627_091554_004680.jpg,2,FOLLOW,-0.00000,30.00,105.435,99.157
Suzu_20260627_091554,4681,524.288,img/Suzu_20260627_091554_004681.jpg,2,FOLLOW,-0.00000,30.00,105.408,100.089
Suzu_20260627_091554,4682,524.400,img/Suzu_20260627_091554_004682.jpg,2,FOLLOW,-0.00000,30.00,105.381,101.022
Suzu_20260627_091554,4683,524.512,img/Suzu_20260627_091554_004683.jpg,2,FOLLOW,-0.00000,30.00,105.355,101.955
Suzu_20260627_091554,4684,524.624,img/Suzu_20260627_091554_004684.jpg,2,FOLLOW,-0.00000,30.00,105.328,102.888
Suzu_20260627_091554,4685,524.736,img/Suzu_20260627_091554_004685.jpg,2,FOLLOW,-0.00000,30.00,105.301,103.821
Suzu_20260627_091554,4686,524.848,img/Suzu_20260627_091554_004686.jpg,2,FOLLOW,-0.00000,30.00,105.275,104.754
Suzu_20260627_091554,4687,524.960,img/Suzu_20260627_091554_004687.jpg,2,FOLLOW,0.14000,30.00,105.247,105.687
Suzu_20260627_091554,4688,525.072,img/Suzu_20260627_091554_004688.jpg,2,FOLLOW,0.05721,30.00,105.226,106.620
Suzu_20260627_091554,4689,525.184,img/Suzu_20260627_091554_004689.jpg,2,FOLLOW,0.02338,30.00,105.227,107.552
Suzu_20260627_091554,4690,525.296,img/Suzu_20260627_091554_004690.jpg,2,FOLLOW,0.00956,30.00,105.244,108.484
Suzu_20260627_091554,4691,525.408,img/Suzu_20260627_091554_004691.jpg,2,FOLLOW,0.00391,30.00,105.266,109.417
Suzu_20260627_091554,4692,525.520,img/Suzu_20260627_091554_004692.jpg,2,FOLLOW,0.00160,30.00,105.292,110.350
Suzu_20260627_091554,4693,525.632,img/Suzu_20260627_091554_004693.jpg,2,FOLLOW,0.00065,30.00,105.319,111.283
Suzu_20260627_091554,4694,525.744,img/Suzu_20260627_091554_004694.jpg,2,FOLLOW,0.00027,30.00,105.346,112.215
Suzu_20260627_091554,4695,525.856,img/Suzu_20260627_091554_004695.jpg,2,FOLLOW,0.00011,30.00,105.374,113.148
Suzu_20260627_091554,4696,525.968,img/Suzu_20260627_091554_004696.jpg,2,FOLLOW,0.00004,30.00,105.402,114.081
Suzu_20260627_091554,4697,526.080,img/Suzu_20260627_091554_004697.jpg,2,FOLLOW,0.00002,30.00,105.430,115.014
Suzu_20260627_091554,4698,526.192,img/Suzu_20260627_091554_004698.jpg,2,FOLLOW,0.00001,30.00,105.459,115.947
Suzu_20260627_091554,4699,526.304,img/Suzu_20260627_091554_004699.jpg,2,FOLLOW,0.00000,30.00,105.487,116.879
Suzu_20260627_091554,4700,526.416,img/Suzu_20260627_091554_004700.jpg,2,FOLLOW,0.00000,30.00,105.515,117.812
Suzu_20260627_091554,4701,526.528,img/Suzu_20260627_091554_004701.jpg,2,FOLLOW,0.00000,30.00,105.543,118.745
Suzu_20260627_091554,4702,526.640,img/Suzu_20260627_091554_004702.jpg,2,FOLLOW,0.00000,30.00,105.571,119.678
Suzu_20260627_091554,4703,526.752,img/Suzu_20260627_091554_004703.jpg,2,FOLLOW,0.00000,30.00,105.599,120.611
Suzu_20260627_091554,4704,526.864,img/Suzu_20260627_091554_004704.jpg,2,FOLLOW,0.00000,30.00,105.628,121.544
Suzu_20260627_091554,4705,526.976,img/Suzu_20260627_091554_004705.jpg,2,FOLLOW,0.00000,30.00,105.656,122.476
Suzu_20260627_091554,4706,527.088,img/Suzu_20260627_091554_004706.jpg,2,FOLLOW,0.00000,30.00,105.684,123.409
Suzu_20260627_091554,4707,527.200,img/Suzu_20260627_091554_004707.jpg,2,FOLLOW,0.00000,30.00,105.712,124.342
Suzu_20260627_091554,4708,527.312,img/Suzu_20260627_091554_004708.jpg,2,FOLLOW,0.00000,30.00,105.740,125.275
Suzu_20260627_091554,4709,527.424,img/Suzu_20260627_091554_004709.jpg,2,FOLLOW,0.00000,30.00,105.769,126.208
Suzu_20260627_091554,4710,527.536,img/Suzu_20260627_091554_004710.jpg,2,FOLLOW,0.00000,30.00,105.797,127.140
Suzu_20260627_091554,4711,527.648,img/Suzu_20260627_091554_004711.jpg,2,FOLLOW,0.00000,30.00,105.825,128.073
Suzu_20260627_091554,4712,527.760,img/Suzu_20260627_091554_004712.jpg,2,FOLLOW,0.00000,30.00,105.853,129.006
Suzu_20260627_091554,4713,527.872,img/Suzu_20260627_091554_004713.jpg,2,FOLLOW,0.00000,30.00,105.881,129.939
Suzu_20260627_091554,4714,527.984,img/Suzu_20260627_091554_004714.jpg,2,FOLLOW,0.00000,30.00,105.909,130.872
Suzu_20260627_091554,4715,528.096,img/Suzu_20260627_091554_004715.jpg,2,FOLLOW,0.00000,30.00,105.938,131.804
Suzu_20260627_091554,4716,528.208,img/Suzu_20260627_091554_004716.jpg,2,FOLLOW,0.00000,30.00,105.966,132.737
Suzu_20260627_091554,4717,528.320,img/Suzu_20260627_091554_004717.jpg,2,FOLLOW,0.00000,30.00,105.994,133.670
Suzu_20260627_091554,4718,528.432,img/Suzu_20260627_091554_004718.jpg,2,FOLLOW,0.00000,30.00,106.022,134.603
Suzu_20260627_091554,4719,528.544,img/Suzu_20260627_091554_004719.jpg,2,FOLLOW,0.00000,30.00,106.050,135.536
Suzu_20260627_091554,4720,528.656,img/Suzu_20260627_091554_004720.jpg,2,FOLLOW,0.00000,30.00,106.078,136.468
Suzu_20260627_091554,4721,528.768,img/Suzu_20260627_091554_004721.jpg,2,FOLLOW,-0.03500,30.00,106.107,137.401
Suzu_20260627_091554,4722,528.880,img/Suzu_20260627_091554_004722.jpg,2,FOLLOW,-0.01430,30.00,106.135,138.334
Suzu_20260627_091554,4723,528.992,img/Suzu_20260627_091554_004723.jpg,2,FOLLOW,-0.00585,30.00,106.158,139.267
Suzu_20260627_091554,4724,529.104,img/Suzu_20260627_091554_004724.jpg,2,FOLLOW,-0.00239,30.00,106.177,140.200
Suzu_20260627_091554,4725,529.216,img/Suzu_20260627_091554_004725.jpg,2,FOLLOW,-0.00098,30.00,106.195,141.133
Suzu_20260627_091554,4726,529.328,img/Suzu_20260627_091554_004726.jpg,2,FOLLOW,-0.00040,30.00,106.212,142.066
Suzu_20260627_091554,4727,529.440,img/Suzu_20260627_091554_004727.jpg,2,FOLLOW,-0.00016,30.00,106.229,142.999
Suzu_20260627_091554,4728,529.552,img/Suzu_20260627_091554_004728.jpg,2,FOLLOW,-0.00007,30.00,106.245,143.932
Suzu_20260627_091554,4729,529.664,img/Suzu_20260627_091554_004729.jpg,2,FOLLOW,-0.00003,30.00,106.262,144.865
Suzu_20260627_091554,4730,529.776,img/Suzu_20260627_091554_004730.jpg,2,FOLLOW,-0.00001,30.00,106.278,145.798
Suzu_20260627_091554,4731,529.888,img/Suzu_20260627_091554_004731.jpg,2,FOLLOW,-0.00000,30.00,106.295,146.731
Suzu_20260627_091554,4732,530.000,img/Suzu_20260627_091554_004732.jpg,2,FOLLOW,-0.00000,30.00,106.311,147.664
Suzu_20260627_091554,4733,530.112,img/Suzu_20260627_091554_004733.jpg,2,FOLLOW,-0.00000,30.00,106.328,148.597
Suzu_20260627_091554,4734,530.224,img/Suzu_20260627_091554_004734.jpg,2,FOLLOW,-0.00000,30.00,106.344,149.531
Suzu_20260627_091554,4735,530.336,img/Suzu_20260627_091554_004735.jpg,2,FOLLOW,-0.00000,30.00,106.361,150.464
Suzu_20260627_091554,4736,530.448,img/Suzu_20260627_091554_004736.jpg,2,FOLLOW,-0.00000,30.00,106.377,151.397
Suzu_20260627_091554,4737,530.560,img/Suzu_20260627_091554_004737.jpg,2,FOLLOW,-0.00000,30.00,106.394,152.330
Suzu_20260627_091554,4738,530.672,img/Suzu_20260627_091554_004738.jpg,2,FOLLOW,-0.00000,30.00,106.410,153.263
Suzu_20260627_091554,4739,530.784,img/Suzu_20260627_091554_004739.jpg,2,FOLLOW,-0.00000,30.00,106.427,154.196
Suzu_20260627_091554,4740,530.896,img/Suzu_20260627_091554_004740.jpg,2,FOLLOW,-0.00000,30.00,106.443,155.129
Suzu_20260627_091554,4741,531.008,img/Suzu_20260627_091554_004741.jpg,2,FOLLOW,-0.00000,30.00,106.460,156.062
Suzu_20260627_091554,4742,531.120,img/Suzu_20260627_091554_004742.jpg,2,FOLLOW,-0.00000,30.00,106.476,156.995
Suzu_20260627_091554,4743,531.232,img/Suzu_20260627_091554_004743.jpg,2,FOLLOW,-0.00000,30.00,106.493,157.928
Suzu_20260627_091554,4744,531.344,img/Suzu_20260627_091554_004744.jpg,2,FOLLOW,-0.00000,30.00,106.509,158.861
Suzu_20260627_091554,4745,531.456,img/Suzu_20260627_091554_004745.jpg,2,FOLLOW,-0.00000,30.00,106.526,159.794
Suzu_20260627_091554,4746,531.568,img/Suzu_20260627_091554_004746.jpg,2,FOLLOW,-0.00000,30.00,106.542,160.728
Suzu_20260627_091554,4747,531.680,img/Suzu_20260627_091554_004747.jpg,2,FOLLOW,-0.00000,30.00,106.559,161.661
Suzu_20260627_091554,4748,531.792,img/Suzu_20260627_091554_004748.jpg,2,FOLLOW,-0.00000,30.00,106.575,162.594
Suzu_20260627_091554,4749,531.904,img/Suzu_20260627_091554_004749.jpg,2,FOLLOW,-0.00000,30.00,106.592,163.527
Suzu_20260627_091554,4750,532.016,img/Suzu_20260627_091554_004750.jpg,2,FOLLOW,-0.00000,30.00,106.608,164.460
Suzu_20260627_091554,4751,532.128,img/Suzu_20260627_091554_004751.jpg,2,FOLLOW,-0.00000,30.00,106.625,165.393
Suzu_20260627_091554,4752,532.240,img/Suzu_20260627_091554_004752.jpg,2,FOLLOW,-0.00000,30.00,106.641,166.326
Suzu_20260627_091554,4753,532.352,img/Suzu_20260627_091554_004753.jpg,2,FOLLOW,-0.00000,30.00,106.658,167.259
Suzu_20260627_091554,4754,532.464,img/Suzu_20260627_091554_004754.jpg,2,FOLLOW,-0.00000,30.00,106.674,168.192
Suzu_20260627_091554,4755,532.576,img/Suzu_20260627_091554_004755.jpg,2,FOLLOW,-0.00000,30.00,106.691,169.125
Suzu_20260627_091554,4756,532.688,img/Suzu_20260627_091554_004756.jpg,2,FOLLOW,-0.00000,30.00,106.707,170.058
Suzu_20260627_091554,4757,532.800,img/Suzu_20260627_091554_004757.jpg,2,FOLLOW,-0.00000,30.00,106.724,170.991
Suzu_20260627_091554,4758,532.912,img/Suzu_20260627_091554_004758.jpg,2,FOLLOW,-0.00000,30.00,106.740,171.925
Suzu_20260627_091554,4759,533.024,img/Suzu_20260627_091554_004759.jpg,2,FOLLOW,-0.00000,30.00,106.757,172.858
Suzu_20260627_091554,4760,533.136,img/Suzu_20260627_091554_004760.jpg,2,FOLLOW,-0.00000,30.00,106.773,173.791
Suzu_20260627_091554,4761,533.248,img/Suzu_20260627_091554_004761.jpg,2,FOLLOW,-0.00000,30.00,106.790,174.724
Suzu_20260627_091554,4762,533.360,img/Suzu_20260627_091554_004762.jpg,2,FOLLOW,-0.00000,30.00,106.806,175.657
Suzu_20260627_091554,4763,533.472,img/Suzu_20260627_091554_004763.jpg,2,FOLLOW,-0.00000,30.00,106.823,176.590
Suzu_20260627_091554,4764,533.584,img/Suzu_20260627_091554_004764.jpg,2,FOLLOW,-0.00000,30.00,106.839,177.523
Suzu_20260627_091554,4765,533.696,img/Suzu_20260627_091554_004765.jpg,2,FOLLOW,-0.00000,30.00,106.856,178.456
Suzu_20260627_091554,4766,533.808,img/Suzu_20260627_091554_004766.jpg,2,FOLLOW,-0.00000,30.00,106.872,179.389
Suzu_20260627_091554,4767,533.920,img/Suzu_20260627_091554_004767.jpg,2,FOLLOW,-0.00000,30.00,106.889,180.322
Suzu_20260627_091554,4768,534.032,img/Suzu_20260627_091554_004768.jpg,2,FOLLOW,-0.00000,30.00,106.905,181.255
Suzu_20260627_091554,4769,534.144,img/Suzu_20260627_091554_004769.jpg,2,FOLLOW,-0.00000,30.00,106.921,182.188
Suzu_20260627_091554,4770,534.256,img/Suzu_20260627_091554_004770.jpg,2,FOLLOW,-0.00000,30.00,106.938,183.122
Suzu_20260627_091554,4771,534.368,img/Suzu_20260627_091554_004771.jpg,2,FOLLOW,-0.00000,30.00,106.954,184.055
Suzu_20260627_091554,4772,534.480,img/Suzu_20260627_091554_004772.jpg,2,FOLLOW,-0.00000,30.00,106.971,184.988
Suzu_20260627_091554,4773,534.592,img/Suzu_20260627_091554_004773.jpg,2,FOLLOW,-0.21000,30.00,106.989,185.922
Suzu_20260627_091554,4774,534.704,img/Suzu_20260627_091554_004774.jpg,2,FOLLOW,-0.08582,30.00,106.992,186.856
Suzu_20260627_091554,4775,534.816,img/Suzu_20260627_091554_004775.jpg,2,FOLLOW,-0.03507,30.00,106.958,187.784
Suzu_20260627_091554,4776,534.928,img/Suzu_20260627_091554_004776.jpg,3,LEFT,-0.01433,30.00,106.903,188.714
Suzu_20260627_091554,4777,535.040,img/Suzu_20260627_091554_004777.jpg,3,LEFT,-0.00586,30.00,106.837,189.645
Suzu_20260627_091554,4778,535.152,img/Suzu_20260627_091554_004778.jpg,3,LEFT,0.13601,30.00,106.767,190.576
Suzu_20260627_091554,4779,535.264,img/Suzu_20260627_091554_004779.jpg,3,LEFT,0.07942,30.00,106.700,191.509
Suzu_20260627_091554,4780,535.376,img/Suzu_20260627_091554_004780.jpg,3,LEFT,0.03246,30.00,106.662,192.439
Suzu_20260627_091554,4781,535.488,img/Suzu_20260627_091554_004781.jpg,3,LEFT,0.01326,30.00,106.643,193.371
Suzu_20260627_091554,4782,535.600,img/Suzu_20260627_091554_004782.jpg,3,LEFT,-0.06300,30.00,106.633,194.303
Suzu_20260627_091554,4783,535.712,img/Suzu_20260627_091554_004783.jpg,3,LEFT,-0.07019,30.00,106.626,195.239
Suzu_20260627_091554,4784,535.824,img/Suzu_20260627_091554_004784.jpg,3,LEFT,-0.02868,30.00,106.600,196.170
Suzu_20260627_091554,4785,535.936,img/Suzu_20260627_091554_004785.jpg,3,LEFT,-0.01172,30.00,106.557,197.102
Suzu_20260627_091554,4786,536.048,img/Suzu_20260627_091554_004786.jpg,3,LEFT,-0.00479,30.00,106.507,198.034
Suzu_20260627_091554,4787,536.160,img/Suzu_20260627_091554_004787.jpg,3,LEFT,-0.00196,30.00,106.454,198.965
Suzu_20260627_091554,4788,536.272,img/Suzu_20260627_091554_004788.jpg,3,LEFT,-0.00080,30.00,106.399,199.897
Suzu_20260627_091554,4789,536.384,img/Suzu_20260627_091554_004789.jpg,3,LEFT,-0.00033,30.00,106.343,200.828
Suzu_20260627_091554,4790,536.496,img/Suzu_20260627_091554_004790.jpg,3,LEFT,-0.00013,30.00,106.287,201.760
Suzu_20260627_091554,4791,536.608,img/Suzu_20260627_091554_004791.jpg,3,LEFT,-0.00005,30.00,106.231,202.691
Suzu_20260627_091554,4792,536.720,img/Suzu_20260627_091554_004792.jpg,3,LEFT,-0.21005,30.00,106.176,203.624
Suzu_20260627_091554,4793,536.832,img/Suzu_20260627_091554_004793.jpg,3,LEFT,-0.45505,30.00,106.107,204.557
Suzu_20260627_091554,4794,536.944,img/Suzu_20260627_091554_004794.jpg,3,LEFT,-0.26387,30.00,105.986,205.427
Suzu_20260627_091554,4795,537.056,img/Suzu_20260627_091554_004795.jpg,3,LEFT,-0.20925,30.00,105.762,206.292
Suzu_20260627_091554,4796,537.168,img/Suzu_20260627_091554_004796.jpg,3,LEFT,-0.45425,30.00,105.472,207.143
Suzu_20260627_091554,4797,537.280,img/Suzu_20260627_091554_004797.jpg,3,LEFT,-0.22721,30.00,105.123,207.947
Suzu_20260627_091554,4798,537.392,img/Suzu_20260627_091554_004798.jpg,3,LEFT,-0.09286,30.00,104.676,208.728
Suzu_20260627_091554,4799,537.504,img/Suzu_20260627_091554_004799.jpg,3,LEFT,-0.03795,30.00,104.165,209.494
Suzu_20260627_091554,4800,537.616,img/Suzu_20260627_091554_004800.jpg,3,LEFT,-0.01551,30.00,103.626,210.253
Suzu_20260627_091554,4801,537.728,img/Suzu_20260627_091554_004801.jpg,3,LEFT,-0.00634,30.00,103.077,211.007
Suzu_20260627_091554,4802,537.840,img/Suzu_20260627_091554_004802.jpg,3,LEFT,-0.00259,30.00,102.522,211.758
Suzu_20260627_091554,4803,537.952,img/Suzu_20260627_091554_004803.jpg,2,FOLLOW,-0.00106,30.00,101.965,212.506
Suzu_20260627_091554,4804,538.064,img/Suzu_20260627_091554_004804.jpg,2,FOLLOW,-0.00043,30.00,101.407,213.254
Suzu_20260627_091554,4805,538.176,img/Suzu_20260627_091554_004805.jpg,2,FOLLOW,-0.00018,30.00,100.848,214.002
Suzu_20260627_091554,4806,538.288,img/Suzu_20260627_091554_004806.jpg,2,FOLLOW,-0.00007,30.00,100.290,214.750
Suzu_20260627_091554,4807,538.400,img/Suzu_20260627_091554_004807.jpg,2,FOLLOW,-0.00003,30.00,99.731,215.497
Suzu_20260627_091554,4808,538.512,img/Suzu_20260627_091554_004808.jpg,2,FOLLOW,-0.00001,30.00,99.172,216.245
Suzu_20260627_091554,4809,538.624,img/Suzu_20260627_091554_004809.jpg,2,FOLLOW,-0.00000,30.00,98.614,216.992
Suzu_20260627_091554,4810,538.736,img/Suzu_20260627_091554_004810.jpg,2,FOLLOW,-0.00000,30.00,98.055,217.740
Suzu_20260627_091554,4811,538.848,img/Suzu_20260627_091554_004811.jpg,2,FOLLOW,-0.18480,30.00,97.496,218.489
Suzu_20260627_091554,4812,538.960,img/Suzu_20260627_091554_004812.jpg,2,FOLLOW,-0.07552,30.00,96.924,219.224
Suzu_20260627_091554,4813,539.072,img/Suzu_20260627_091554_004813.jpg,2,FOLLOW,-0.03086,30.00,96.325,219.935
Suzu_20260627_091554,4814,539.184,img/Suzu_20260627_091554_004814.jpg,2,FOLLOW,-0.08629,30.00,95.710,220.635
Suzu_20260627_091554,4815,539.296,img/Suzu_20260627_091554_004815.jpg,2,FOLLOW,-0.11471,30.00,95.087,221.329
